filepath,PQ
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21585.wav,6.29732472555978
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21586.wav,7.772130284990583
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21587.wav,6.531686782836914
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21588.wav,7.830090522766113
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21589.wav,6.680628912789482
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21590.wav,7.645115852355957
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21591.wav,7.5443942206246515
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21592.wav,8.415020533970424
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21593.wav,6.171240125383649
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21594.wav,8.044439043317523
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21595.wav,5.775389671325684
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21596.wav,7.740943091256279
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21597.wav,7.206543513706753
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21598.wav,7.772695677621025
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21599.wav,6.43925598689488
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21600.wav,8.141001292637416
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21601.wav,6.832575116838727
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21602.wav,7.757740020751953
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21603.wav,5.719636508396694
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21604.wav,7.769438879830497
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21605.wav,6.572613716125488
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21606.wav,7.106928144182477
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21607.wav,6.024977820260185
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21608.wav,6.897974014282227
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21609.wav,5.820769582475935
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21610.wav,7.4144697189331055
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21611.wav,5.365305628095355
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21612.wav,6.889089175633022
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21613.wav,6.488194465637207
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21614.wav,8.77946308680943
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21615.wav,5.992098535810198
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21616.wav,8.486147608075823
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21617.wav,7.013761656624931
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21618.wav,8.121705736432757
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21619.wav,6.685330527169365
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21620.wav,7.445058822631836
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21621.wav,7.056995119367327
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21622.wav,7.203867094857353
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21623.wav,5.971035957336426
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21624.wav,7.313010351998466
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21625.wav,5.464459146772112
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21626.wav,7.516088485717773
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21627.wav,5.497803006853376
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21628.wav,7.87560054234096
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21629.wav,5.669384683881487
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21630.wav,7.807034083775112
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21631.wav,5.143368584769112
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21632.wav,8.205274854387556
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21633.wav,5.925750051225935
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21634.wav,6.731329645429339
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21635.wav,7.345841952732631
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21636.wav,8.336078780038017
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21637.wav,6.173475810459682
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21638.wav,7.732049397059849
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21639.wav,6.36000224522182
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21640.wav,8.0874422618321
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21641.wav,6.106091908046177
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21642.wav,8.075977734157018
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21643.wav,6.534639086042132
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21644.wav,7.742456708635602
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21645.wav,6.883445467267718
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21646.wav,7.931438173566546
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21647.wav,6.264277185712542
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21648.wav,6.9337681361607135
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21649.wav,5.979392869131905
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21650.wav,7.269081388201032
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21651.wav,6.927471842084612
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21652.wav,7.742383139474052
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21653.wav,5.950820105416435
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21654.wav,7.596229825701032
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21655.wav,6.0093246187482565
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21656.wav,7.088134629385811
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21657.wav,5.763231686183384
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21658.wav,8.303217206682477
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21659.wav,7.204319408961704
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21660.wav,7.990037373134068
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21661.wav,6.523180689130511
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21662.wav,7.220300265720913
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21663.wav,6.394559996468681
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21664.wav,7.365590504237583
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21665.wav,5.991331509181431
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21666.wav,7.734580039978027
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21667.wav,6.522492681230817
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21668.wav,7.386035919189453
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21669.wav,6.310217721121651
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21670.wav,7.461250850132534
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21671.wav,6.884636878967285
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21672.wav,7.663254056658063
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21673.wav,6.165270805358887
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21674.wav,7.632414954049247
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21675.wav,5.7253905705043255
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21676.wav,7.268174716404506
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21677.wav,6.928218432835171
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21678.wav,7.378407205854144
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21679.wav,6.1170148849487305
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21680.wav,8.379263877868652
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21681.wav,5.794508797781807
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21682.wav,7.717808995928083
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21683.wav,5.032059124537876
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21684.wav,7.895081383841378
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21685.wav,6.494993482317243
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21686.wav,7.86006246294294
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21687.wav,6.338953971862793
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21688.wav,6.818513870239258
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21689.wav,5.507162639072964
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21690.wav,8.39944430759975
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21691.wav,7.491400582449776
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21692.wav,8.097395896911621
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21693.wav,5.8242307390485495
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21694.wav,7.649804524012974
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21695.wav,7.056343896048409
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21696.wav,7.586461475917271
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21697.wav,6.172710827418736
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21698.wav,7.783586638314384
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21699.wav,6.076436723981585
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21700.wav,7.347589220319476
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21701.wav,6.997684070042202
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21702.wav,7.481861114501953
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21703.wav,5.983340399605888
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21704.wav,8.571491241455078
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21705.wav,6.992943627493721
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21706.wav,8.004955564226423
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21707.wav,7.2616039003644675
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21708.wav,7.483916282653809
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21709.wav,7.21336909702846
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21710.wav,8.8844176701137
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21711.wav,6.066113880702427
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21712.wav,8.243579864501953
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21713.wav,6.747578212193081
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21714.wav,8.54144981929234
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21715.wav,7.12425708770752
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21716.wav,8.148612294878278
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21717.wav,8.741873332432338
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21718.wav,8.50935799734933
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21719.wav,6.12166336604527
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21720.wav,9.02587754385812
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21721.wav,6.54691287449428
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21722.wav,8.500901630946569
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21723.wav,6.00703307560512
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21724.wav,7.406135967799595
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21725.wav,6.862242562430245
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21726.wav,7.567270823887417
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21727.wav,8.673568453107562
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21728.wav,8.064448492867607
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21729.wav,6.393790245056152
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21730.wav,7.374683107648577
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21731.wav,5.478051049368721
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21732.wav,7.577036448887417
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21733.wav,6.584681783403669
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21734.wav,7.891285760062081
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21735.wav,6.1758593150547565
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21736.wav,8.171908514840263
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21737.wav,6.937988826206753
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21738.wav,8.325601305280413
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21739.wav,6.988100324358259
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21740.wav,8.440685272216797
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21741.wav,6.842187472752163
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21742.wav,8.414233752659388
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21743.wav,6.13196781703404
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21744.wav,8.229113987513951
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21745.wav,6.2727478572300495
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21746.wav,8.35756778717041
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21747.wav,5.986300195966448
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21748.wav,7.012898581368583
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21749.wav,6.968542507716587
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21750.wav,7.425246238708496
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21751.wav,6.123786653791155
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21752.wav,8.05835315159389
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21753.wav,5.983249800545829
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21754.wav,8.61853735787528
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21755.wav,6.833346230643135
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21756.wav,7.84304141998291
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21757.wav,5.170927728925433
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21758.wav,8.476243019104004
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21759.wav,5.988958903721401
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21760.wav,7.551210267203194
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21761.wav,5.498277119227818
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21762.wav,8.01072325025286
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21763.wav,6.19955130985805
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21764.wav,7.619689532688686
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21765.wav,6.964554786682129
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21766.wav,7.187119892665318
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21767.wav,6.415976115635464
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21768.wav,7.759868758065361
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21769.wav,5.539297376360212
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21770.wav,7.794163567679268
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21771.wav,6.755836350577217
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21772.wav,7.502129418509346
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21773.wav,6.182139941624233
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21774.wav,8.259069578988212
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21775.wav,6.5153673716953815
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21776.wav,7.854582241603306
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21777.wav,6.8863616670881
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21778.wav,8.565553256443568
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21779.wav,7.23745618547712
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21780.wav,8.163738931928362
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21781.wav,5.906859125409808
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21782.wav,7.272364752633232
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21783.wav,6.464806965419224
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21784.wav,7.557663917541504
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21785.wav,5.7356384822300495
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21786.wav,7.480572972978864
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21787.wav,6.026646069117954
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21788.wav,7.6710374014718195
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21789.wav,5.180794170924595
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21790.wav,8.000939914158412
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21791.wav,7.317990575517927
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21792.wav,7.935221535818917
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21793.wav,5.721776826041085
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21794.wav,8.138038771493095
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21795.wav,6.469471795218331
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21796.wav,7.540975979396275
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21797.wav,6.33613041469029
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21798.wav,7.741834095546177
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21799.wav,6.146386691502163
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21800.wav,7.265855244227818
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21801.wav,6.690041678292412
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21802.wav,7.477376120431083
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21803.wav,6.533830506461007
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21804.wav,7.371035984584263
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21805.wav,6.773629188537598
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21806.wav,7.6714004789079935
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21807.wav,6.825189590454102
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21808.wav,8.15814767565046
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21809.wav,5.847078050885882
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21810.wav,7.421169281005859
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21811.wav,6.287417411804199
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21812.wav,6.556200981140137
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21813.wav,4.987147876194546
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21814.wav,8.388513156345912
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21815.wav,7.414441108703613
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21816.wav,7.601468903677803
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21817.wav,6.124443326677595
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21818.wav,8.299922261919294
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21819.wav,6.380369322640556
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21820.wav,7.807063375200544
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21821.wav,6.287050247192383
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21822.wav,7.752966199602399
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21823.wav,5.952554430280413
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21824.wav,7.478228977748325
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21825.wav,5.743308067321777
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21826.wav,7.87445136478969
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21827.wav,6.317049435206822
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21828.wav,7.599200521196638
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21829.wav,5.58903421674456
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21830.wav,7.70690986088344
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21831.wav,6.139027731759208
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21832.wav,7.964859689985003
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21833.wav,6.451449394226074
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21834.wav,7.262376376560756
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21835.wav,5.259135791233608
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21836.wav,7.518677030290876
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21837.wav,5.029966490609306
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21838.wav,7.656044278826032
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21839.wav,5.914008957999092
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21840.wav,7.776464734758649
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21841.wav,6.4924533026559015
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21842.wav,7.830234936305454
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21843.wav,6.7228739602225165
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21844.wav,8.03459780556815
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21845.wav,6.440269606454033
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21846.wav,8.317463738577706
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21847.wav,5.487498555864606
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21848.wav,7.924634388514927
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21849.wav,6.193017959594727
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21850.wav,8.57771464756557
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21851.wav,5.978180340358189
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21852.wav,8.816417966570173
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21853.wav,6.221648624965122
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21854.wav,7.533998489379883
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21855.wav,5.639495849609375
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21856.wav,7.890806198120117
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21857.wav,6.193304061889648
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21858.wav,7.732358660016741
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21859.wav,6.631911822727749
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21860.wav,7.625280788966587
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21861.wav,6.010323933192661
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21862.wav,8.185273579188756
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21863.wav,6.838608469281878
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21864.wav,8.590142386300224
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21865.wav,7.002474921090263
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21866.wav,7.43415287562779
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21867.wav,6.646462168012347
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21868.wav,7.623173849923271
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21869.wav,6.404094014848981
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21870.wav,7.349768366132464
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21871.wav,6.083406720842634
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21872.wav,7.849787303379604
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21873.wav,5.274859155927386
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21874.wav,7.896321841648647
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21875.wav,6.370983123779297
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21876.wav,7.777955872671944
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21877.wav,6.227897916521345
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21878.wav,8.244355065482003
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21879.wav,5.471782684326172
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21880.wav,7.726887294224331
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21881.wav,5.4885728018624445
